id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
656,2025-11-25 02:57:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3793.0,6230.0,4063.0,6399.0,SHAPELY,ゲスト,unknown,other,available
655,2025-11-25 02:57:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2928.000,9848.000,"9,6,4",3035.000,9345.000,3463.0,9825.0,2928.0,9848.0,SHAPELY,Dazzy,manager,dev_team,available
654,2025-11-25 02:57:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3822.0,6230.0,3969.0,5954.0,SHAPELY,ゲスト,unknown,other,available
653,2025-11-25 02:56:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9675.000,"9,6,4",3035.000,9345.000,3567.0,9700.0,3015.0,9675.0,SHAPELY,Dazzy,manager,dev_team,available
652,2025-11-25 02:56:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3180.000,5463.000,"8,4,3",3035.000,4915.000,3841.0,6230.0,3180.0,5463.0,SHAPELY,ゲスト,unknown,other,available
651,2025-11-25 02:56:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9900.000,"9,6,4",3035.000,9345.000,3192.0,9775.0,2984.0,9900.0,SHAPELY,Dazzy,manager,dev_team,available
650,2025-11-25 02:56:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6508.000,"8,4,3",3035.000,4915.000,3832.0,6229.0,3343.0,6508.0,SHAPELY,ゲスト,unknown,other,available
649,2025-11-25 02:55:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9557.000,"9,6,4",3035.000,9345.000,3295.0,9683.0,3185.0,9557.0,SHAPELY,Dazzy,manager,dev_team,available
648,2025-11-25 02:55:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3837.000,5572.000,"8,4,3",3035.000,4915.000,3821.0,6230.0,3837.0,6595.0,SHAPELY,ゲスト,unknown,other,available
647,2025-11-25 02:55:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9821.000,"9,6,4",3035.000,9345.000,3313.0,9899.0,3221.0,9821.0,SHAPELY,Dazzy,manager,dev_team,available
646,2025-11-25 02:55:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3844.0,6230.0,3893.0,6141.0,SHAPELY,ゲスト,unknown,other,available
645,2025-11-25 02:54:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9414.000,"9,6,4",3035.000,9345.000,3668.0,9685.0,3181.0,9414.0,SHAPELY,Dazzy,manager,dev_team,available
644,2025-11-25 02:54:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3601.000,5602.000,"8,4,3",3035.000,4915.000,3729.0,6230.0,3601.0,5602.0,SHAPELY,ゲスト,unknown,other,available
643,2025-11-25 02:54:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2913.000,9519.000,"9,6,4",3035.000,9345.000,3422.0,9708.0,2913.0,9519.0,SHAPELY,Dazzy,manager,dev_team,available
642,2025-11-25 02:54:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3931.000,5572.000,"8,4,3",3035.000,4915.000,3828.0,6229.0,3931.0,6688.0,SHAPELY,ゲスト,unknown,other,available
641,2025-11-25 02:53:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2816.000,9869.000,"9,6,4",3035.000,9345.000,3441.0,9633.0,2816.0,9869.0,SHAPELY,Dazzy,manager,dev_team,available
640,2025-11-25 02:53:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6907.000,"8,4,3",3035.000,4915.000,3815.0,6230.0,3611.0,6907.0,SHAPELY,ゲスト,unknown,other,available
639,2025-11-25 02:53:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9732.000,"9,6,4",3035.000,9345.000,3202.0,9726.0,2938.0,9732.0,SHAPELY,Dazzy,manager,dev_team,available
638,2025-11-25 02:53:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4162.000,5572.000,"8,4,3",3035.000,4915.000,3793.0,6230.0,4162.0,6542.0,SHAPELY,ゲスト,unknown,other,available
637,2025-11-25 02:52:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9878.000,"9,6,4",3035.000,9345.000,3372.0,9731.0,3318.0,9878.0,SHAPELY,Dazzy,manager,dev_team,available
636,2025-11-25 02:52:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3612.000,5572.000,"8,4,3",3035.000,4915.000,3832.0,6229.0,3612.0,6095.0,SHAPELY,ゲスト,unknown,other,available
635,2025-11-25 02:52:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10194.000,"9,6,4",3035.000,9345.000,3301.0,9940.0,2987.0,10194.0,SHAPELY,Dazzy,manager,dev_team,available
