id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
484,2025-11-25 02:06:19,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5369.0,3114.0,4782.0,3069.0,SHAPELY,ゲスト,unknown,other,available
483,2025-11-25 02:06:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1917.000,4792.000,"8,3,7",3035.000,6230.000,4905.0,5174.0,1917.0,5415.0,SHAPELY,Dazzy,manager,dev_team,available
482,2025-11-25 02:05:41,1AFD3201-5C66-4F98-A201-B778A7FF0912,5192.000,2457.000,"7,1,3",4835.000,3115.000,5298.0,2940.0,5192.0,3667.0,SHAPELY,ゲスト,unknown,other,available
481,2025-11-25 02:05:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2420.000,5119.000,"8,3,7",3035.000,6230.000,4854.0,5253.0,2420.0,5119.0,SHAPELY,Dazzy,manager,dev_team,available
480,2025-11-25 02:05:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,4466.000,"8,3,7",3035.000,6230.000,4843.0,5373.0,3143.0,4466.0,SHAPELY,Dazzy,manager,dev_team,available
479,2025-11-25 02:05:09,1AFD3201-5C66-4F98-A201-B778A7FF0912,5983.000,2679.000,"7,1,3",4835.000,3115.000,5317.0,2986.0,5983.0,2679.0,SHAPELY,ゲスト,unknown,other,available
478,2025-11-25 02:04:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2325.000,4522.000,"8,3,7",3035.000,6230.000,4834.0,5322.0,2325.0,4522.0,SHAPELY,Dazzy,manager,dev_team,available
477,2025-11-25 02:04:31,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.000,3135.000,"7,1,3",4835.000,3115.000,5322.0,3000.0,5792.0,3085.0,SHAPELY,ゲスト,unknown,other,available
476,2025-11-25 02:04:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,5355.000,"8,3,7",3035.000,6230.000,4834.0,5512.0,2108.0,5355.0,SHAPELY,Dazzy,manager,dev_team,available
475,2025-11-25 02:03:59,1AFD3201-5C66-4F98-A201-B778A7FF0912,5442.000,2457.000,"7,1,3",4835.000,3115.000,5283.0,2903.0,5442.0,3701.0,SHAPELY,ゲスト,unknown,other,available
474,2025-11-25 02:03:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1976.000,4481.000,"8,3,7",3035.000,6230.000,4847.0,5339.0,1976.0,4481.0,SHAPELY,Dazzy,manager,dev_team,available
473,2025-11-25 02:03:16,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,3135.000,"7,1,3",4835.000,3115.000,5309.0,2968.0,3761.0,3271.0,SHAPELY,ゲスト,unknown,other,available
472,2025-11-25 02:03:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,4318.000,"8,3,7",3035.000,6230.000,4871.0,5241.0,3341.0,4318.0,SHAPELY,Dazzy,manager,dev_team,available
471,2025-11-25 02:02:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,3773.000,"8,3,7",3035.000,6230.000,4860.0,5339.0,3505.0,3773.0,SHAPELY,Dazzy,manager,dev_team,available
470,2025-11-25 02:02:33,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5329.0,3015.0,4716.0,3181.0,SHAPELY,ゲスト,unknown,other,available
469,2025-11-25 02:02:11,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4168.000,5572.000,"8,3,7",3035.000,6230.000,4835.0,5377.0,4168.0,4587.0,SHAPELY,Dazzy,manager,dev_team,available
468,2025-11-25 02:01:59,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,3,1",4835.000,3115.000,5329.0,3017.0,4676.0,3414.0,SHAPELY,ゲスト,unknown,other,available
467,2025-11-25 02:01:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,5560.000,"8,3,7",3035.000,6230.000,4835.0,5560.0,4835.0,5560.0,SHAPELY,Dazzy,manager,dev_team,available
466,2025-11-25 02:01:27,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,3135.000,"7,1,3",4835.000,3115.000,5309.0,2968.0,3857.0,3118.0,SHAPELY,ゲスト,unknown,other,available
