id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status,diff_x,diff_y
404,2025-11-25 01:43:37,1AFD3201-5C66-4F98-A201-B778A7FF0912,5334.0,2457.0,"7,1,3",4835.0,3115.0,5267.0,2864.0,5334.0,3161.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,571.3281428961188,-629.3521694050734
403,2025-11-25 01:43:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4846.0,5337.0,4620.0,5153.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2060.2302099410263,463.2421124852863
402,2025-11-25 01:43:07,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5280.0,2896.0,4738.0,2937.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-787.7267108269479,922.853578325378
401,2025-11-25 01:42:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4842.0,5271.0,4587.0,5068.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1110.4855703744763,-2815.8102849654383
400,2025-11-25 01:42:37,1AFD3201-5C66-4F98-A201-B778A7FF0912,5112.0,2457.0,"7,1,3",4835.0,3115.0,5227.0,2765.0,5112.0,3550.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,503.34716243713154,-436.8903193460452
399,2025-11-25 01:42:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4281.0,5572.0,"8,3,7",3035.0,6230.0,4844.0,5283.0,4281.0,5151.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,392.5167654387724,-1815.366141467696
398,2025-11-25 01:42:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5239.0,2796.0,4743.0,2971.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,641.5643927795333,-1030.1304538482818
397,2025-11-25 01:41:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4377.0,5252.0,"8,3,7",3035.0,6230.0,4834.0,5308.0,4377.0,5252.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2293.0724732986814,-2714.351418026368
396,2025-11-25 01:41:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.0,3135.0,"7,1,3",4835.0,3115.0,5255.0,2835.0,4243.0,3160.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,333.08383286790996,-635.6632363180313
395,2025-11-25 01:41:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5253.0,4662.0,5193.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1398.2933877706032,-147.72181549106222
394,2025-11-25 01:41:05,1AFD3201-5C66-4F98-A201-B778A7FF0912,4373.0,2457.0,"7,1,3",4835.0,3115.0,5240.0,2797.0,4373.0,3348.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,453.6811133448781,-767.1220704456525
393,2025-11-25 01:40:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4460.0,5442.0,"8,3,7",3035.0,6230.0,4835.0,5439.0,4460.0,5442.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3030.999522495951,-1068.7198808838016
392,2025-11-25 01:40:35,1AFD3201-5C66-4F98-A201-B778A7FF0912,4280.0,2457.0,"7,1,3",4835.0,3115.0,5277.0,2888.0,4280.0,3241.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,609.766098321487,-189.6693416800155
391,2025-11-25 01:40:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4203.0,5703.0,"8,3,7",3035.0,6230.0,4835.0,5437.0,4203.0,5703.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,987.1688796655762,-1685.7526674047265
390,2025-11-25 01:40:04,1AFD3201-5C66-4F98-A201-B778A7FF0912,5116.0,2457.0,"7,1,3",4835.0,3115.0,5292.0,2947.0,5116.0,3649.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,221.38028324384217,-367.7678110574049
389,2025-11-25 01:39:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4350.0,5270.0,"8,3,7",3035.0,6230.0,4835.0,5312.0,4350.0,5270.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2791.031947043047,-2909.387454794739
388,2025-11-25 01:39:32,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5283.0,2905.0,5135.0,3205.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,170.36271470992412,-804.2282082432074
387,2025-11-25 01:39:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4458.0,5433.0,"8,3,7",3035.0,6230.0,4851.0,5358.0,4458.0,5433.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1553.485047932979,-1143.6012056765276
386,2025-11-25 01:39:01,1AFD3201-5C66-4F98-A201-B778A7FF0912,5213.0,2457.0,"7,1,3",4835.0,3115.0,5268.0,2866.0,5213.0,3039.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,604.6753591955387,-1083.957814265888
385,2025-11-25 01:38:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4292.0,5384.0,"8,3,7",3035.0,6230.0,4857.0,5451.0,4292.0,5384.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1965.2882302947569,-3168.678037619532
384,2025-11-25 01:38:31,1AFD3201-5C66-4F98-A201-B778A7FF0912,4861.0,2457.0,"7,1,3",4835.0,3115.0,5280.0,2895.0,4861.0,3608.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1127.8792680681486,725.2072357101829
383,2025-11-25 01:38:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4407.0,5572.0,"8,3,7",3035.0,6230.0,4986.0,5043.0,4407.0,5015.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2625.667347765006,-2857.1575564162827
382,2025-11-25 01:37:59,1AFD3201-5C66-4F98-A201-B778A7FF0912,4607.0,2457.0,"7,1,3",4835.0,3115.0,5307.0,2964.0,4607.0,3462.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,543.8041904855324,-837.0469133828757
381,2025-11-25 01:37:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4457.0,5680.0,"8,3,7",3035.0,6230.0,4835.0,5258.0,4457.0,5680.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2331.263431403564,-1024.4548728776408
380,2025-11-25 01:37:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4279.0,5624.0,"8,3,7",3035.0,6230.0,4896.0,5359.0,4279.0,5624.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,929.1075019388876,-1517.5275847568146
379,2025-11-25 01:37:27,1AFD3201-5C66-4F98-A201-B778A7FF0912,4633.0,2457.0,"7,1,3",4835.0,3115.0,5258.0,2842.0,4633.0,3624.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-356.4971738450868,-47.64002521883565
378,2025-11-25 01:36:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4379.0,5553.0,"8,3,7",3035.0,6230.0,4840.0,5307.0,4379.0,5553.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2257.5503907227644,-2074.445915766167
377,2025-11-25 01:36:56,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5290.0,2920.0,5514.0,3404.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1097.381680544445,-72.7381072951144
376,2025-11-25 01:36:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4419.0,5572.0,"8,3,7",3035.0,6230.0,4834.0,5201.0,4419.0,5098.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1964.1739608900484,-435.35634418599375
