id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
385,2025-11-25 01:38:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4292.000,5384.000,"8,3,7",3035.000,6230.000,4857.0,5451.0,4292.0,5384.0,SHAPELY,Dazzy,manager,dev_team,available
384,2025-11-25 01:38:31,1AFD3201-5C66-4F98-A201-B778A7FF0912,4861.000,2457.000,"7,1,3",4835.000,3115.000,5280.0,2895.0,4861.0,3608.0,SHAPELY,ゲスト,unknown,other,available
383,2025-11-25 01:38:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4407.000,5572.000,"8,3,7",3035.000,6230.000,4986.0,5043.0,4407.0,5015.0,SHAPELY,Dazzy,manager,dev_team,available
382,2025-11-25 01:37:59,1AFD3201-5C66-4F98-A201-B778A7FF0912,4607.000,2457.000,"7,1,3",4835.000,3115.000,5307.0,2964.0,4607.0,3462.0,SHAPELY,ゲスト,unknown,other,available
381,2025-11-25 01:37:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4457.000,5680.000,"8,3,7",3035.000,6230.000,4835.0,5258.0,4457.0,5680.0,SHAPELY,Dazzy,manager,dev_team,available
380,2025-11-25 01:37:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4279.000,5624.000,"8,3,7",3035.000,6230.000,4896.0,5359.0,4279.0,5624.0,SHAPELY,Dazzy,manager,dev_team,available
379,2025-11-25 01:37:27,1AFD3201-5C66-4F98-A201-B778A7FF0912,4633.000,2457.000,"7,1,3",4835.000,3115.000,5258.0,2842.0,4633.0,3624.0,SHAPELY,ゲスト,unknown,other,available
378,2025-11-25 01:36:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4379.000,5553.000,"8,3,7",3035.000,6230.000,4840.0,5307.0,4379.0,5553.0,SHAPELY,Dazzy,manager,dev_team,available
377,2025-11-25 01:36:56,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.000,3135.000,"7,1,3",4835.000,3115.000,5290.0,2920.0,5514.0,3404.0,SHAPELY,ゲスト,unknown,other,available
376,2025-11-25 01:36:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4419.000,5572.000,"8,3,7",3035.000,6230.000,4834.0,5201.0,4419.0,5098.0,SHAPELY,Dazzy,manager,dev_team,available
375,2025-11-25 01:36:26,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5286.0,2911.0,4911.0,3051.0,SHAPELY,ゲスト,unknown,other,available
374,2025-11-25 01:35:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4503.000,5316.000,"8,3,7",3035.000,6230.000,4848.0,5419.0,4503.0,5316.0,SHAPELY,Dazzy,manager,dev_team,available
373,2025-11-25 01:35:55,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5299.0,2942.0,5015.0,2855.0,SHAPELY,ゲスト,unknown,other,available
372,2025-11-25 01:35:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4285.000,5572.000,"8,3,7",3035.000,6230.000,4834.0,5297.0,4285.0,5040.0,SHAPELY,Dazzy,manager,dev_team,available
